32	53	1
32	54	1
32	55	1
32	56	1
32	57	1
32	96	1
33	52	1
33	53	1
33	54	1
33	55	1
33	56	1
33	57	1
33	97	1
33	112	1
33	113	1
34	52	1
34	53	1
34	54	1
34	55	1
34	97	1
35	98	1
36	98	1
37	99	1
38	16	1
38	19	1
38	44	1
38	45	1
38	71	1
38	72	1
39	7	1
39	8	1
39	10	1
39	11	1
39	12	1
39	17	1
39	44	1
39	72	1
40	11	1
40	14	1
40	71	1
41	15	1
41	16	1
41	74	1
41	84	1
42	7	1
42	112	1
42	113	1
43	6	1
43	8	1
43	45	1
43	112	1
43	172	1
43	197	1
44	19	1
46	48	1
46	158	1
47	15	1
47	112	1
48	11	1
48	14	1
48	40	1
48	42	1
48	44	1
48	46	1
48	112	1
48	158	1
48	196	1
49	15	1
49	47	1
49	159	1
50	5	1
50	78	1
50	107	1
50	120	1
50	166	1
50	180	1
50	230	1
51	6	1
51	16	1
51	107	1
51	175	1
51	231	1
52	3	1
52	4	1
52	7	1
52	26	1
52	42	1
52	50	1
52	53	1
52	55	1
52	56	1
52	58	1
52	62	1
52	65	1
52	75	1
52	78	1
52	80	1
52	107	1
52	109	1
52	110	1
52	111	1
52	126	1
52	127	1
52	140	1
52	141	1
52	142	1
52	145	1
52	148	1
52	149	1
52	150	1
52	151	1
52	156	1
52	157	1
52	162	1
52	166	1
52	168	1
52	169	1
52	176	1
52	177	1
52	196	1
52	200	1
52	202	1
52	207	1
52	208	1
52	218	1
52	235	1
53	1	1
53	3	1
53	4	1
53	7	1
53	8	1
53	13	1
53	26	1
53	43	1
53	51	1
53	52	1
53	54	1
53	57	1
53	59	1
53	62	1
53	66	1
53	77	1
53	79	1
53	109	1
53	110	1
53	111	1
53	126	1
53	127	1
53	140	1
53	141	1
53	148	1
53	149	1
53	150	1
53	152	1
53	154	1
53	155	1
53	156	1
53	157	1
53	163	1
53	167	1
53	168	1
53	169	1
53	197	1
53	201	1
53	203	1
53	207	1
53	217	1
54	1	1
54	2	1
54	7	1
54	8	1
54	26	1
54	42	1
54	52	1
54	55	1
54	56	1
54	60	1
54	61	1
54	62	1
54	64	1
54	65	1
54	66	1
54	67	1
54	70	1
54	73	1
54	107	1
54	109	1
54	110	1
54	111	1
54	149	1
54	150	1
54	156	1
54	157	1
54	160	1
54	171	1
54	172	1
54	176	1
54	177	1
54	208	1
54	228	1
54	230	1
54	231	1
55	1	1
55	2	1
55	8	1
55	13	1
55	14	1
55	26	1
55	43	1
55	53	1
55	54	1
55	57	1
55	61	1
55	63	1
55	65	1
55	66	1
55	70	1
55	74	1
55	110	1
55	111	1
55	149	1
55	150	1
55	154	1
55	155	1
55	156	1
55	157	1
55	160	1
55	166	1
55	171	1
55	172	1
55	176	1
55	177	1
55	196	1
55	197	1
55	208	1
55	229	1
55	231	1
55	234	1
56	7	1
56	8	1
56	14	1
56	26	1
56	42	1
56	43	1
56	52	1
56	55	1
56	57	1
56	58	1
56	62	1
56	63	1
56	65	1
56	110	1
56	111	1
56	112	1
56	113	1
56	126	1
56	127	1
56	140	1
56	141	1
56	145	1
56	149	1
56	150	1
56	162	1
56	197	1
57	4	1
57	7	1
57	8	1
57	14	1
57	15	1
57	22	1
57	26	1
57	42	1
57	43	1
57	50	1
57	53	1
57	54	1
57	56	1
57	59	1
57	62	1
57	64	1
57	66	1
57	110	1
57	111	1
57	126	1
57	127	1
57	138	1
57	141	1
57	148	1
57	149	1
57	150	1
57	154	1
57	155	1
57	156	1
57	163	1
57	166	1
58	1	1
58	2	1
58	3	1
58	13	1
58	20	1
58	21	1
58	22	1
58	50	1
58	52	1
58	55	1
58	66	1
58	67	1
58	77	1
58	78	1
58	82	1
58	84	1
58	107	1
58	111	1
58	117	1
58	122	1
58	129	1
58	149	1
58	150	1
58	157	1
58	166	1
58	167	1
58	173	1
58	181	1
58	196	1
58	207	1
58	230	1
58	233	1
58	235	1
59	4	1
59	14	1
59	19	1
59	20	1
59	21	1
59	43	1
59	51	1
59	53	1
59	54	1
59	62	1
59	65	1
59	67	1
59	69	1
59	77	1
59	81	1
59	83	1
59	107	1
59	111	1
59	116	1
59	128	1
59	129	1
59	149	1
59	150	1
59	154	1
59	155	1
59	156	1
59	166	1
59	173	1
59	174	1
59	181	1
59	197	1
59	231	1
59	232	1
59	233	1
59	234	1
60	14	1
60	15	1
60	61	1
60	62	1
60	64	1
60	66	1
60	112	1
60	113	1
60	138	1
60	172	1
60	262	1
60	263	1
61	14	1
61	15	1
61	60	1
61	63	1
61	65	1
61	69	1
61	154	1
61	155	1
61	159	1
61	262	1
61	263	1
62	60	1
62	61	1
62	138	1
62	139	1
62	148	1
62	154	1
62	155	1
63	14	1
63	64	1
63	66	1
63	79	1
63	80	1
63	138	1
63	157	1
63	172	1
64	8	1
64	14	1
64	60	1
64	61	1
64	63	1
64	65	1
64	138	1
64	139	1
64	143	1
64	156	1
64	171	1
65	2	1
65	7	1
65	14	1
65	26	1
65	61	1
65	63	1
65	64	1
65	66	1
65	80	1
65	112	1
65	113	1
65	126	1
65	149	1
65	154	1
65	155	1
65	160	1
65	163	1
65	172	1
65	177	1
65	197	1
66	1	1
66	4	1
66	7	1
66	8	1
66	15	1
66	60	1
66	62	1
66	63	1
66	64	1
66	70	1
66	79	1
66	127	1
66	154	1
66	155	1
66	160	1
66	162	1
66	171	1
66	172	1
66	230	1
67	108	1
67	109	1
67	136	1
67	153	1
67	173	1
67	174	1
67	177	1
67	181	1
67	187	1
67	194	1
67	195	1
68	4	1
68	108	1
68	109	1
68	137	1
68	160	1
68	174	1
68	181	1
68	194	1
68	195	1
69	54	1
69	55	1
69	60	1
69	61	1
69	108	1
69	149	1
69	150	1
69	154	1
69	155	1
69	156	1
69	157	1
69	158	1
69	159	1
69	181	1
69	261	1
69	264	1
70	66	1
70	67	1
70	153	1
72	12	1
72	18	1
72	39	1
72	49	1
73	7	1
73	71	1
73	112	1
73	113	1
74	6	1
74	63	1
74	72	1
74	112	1
75	38	1
75	39	1
75	44	1
75	45	1
75	76	1
76	8	1
76	11	1
76	12	1
76	38	1
76	39	1
76	44	1
76	45	1
77	16	1
77	26	1
78	17	1
78	26	1
78	77	1
78	124	1
78	173	1
78	174	1
78	175	1
78	180	1
79	3	1
79	22	1
79	70	1
79	155	1
80	23	1
80	70	1
80	82	1
80	113	1
80	154	1
80	155	1
81	3	1
81	22	1
81	128	1
81	175	1
81	181	1
81	196	1
81	228	1
82	4	1
82	23	1
82	121	1
82	129	1
82	175	1
82	181	1
82	229	1
83	22	1
83	128	1
83	175	1
83	181	1
84	23	1
84	129	1
84	165	1
84	175	1
84	181	1
85	27	1
85	52	1
85	53	1
85	56	1
85	57	1
85	58	1
85	59	1
85	70	1
85	101	1
86	30	1
86	52	1
86	53	1
86	56	1
86	57	1
86	58	1
86	59	1
86	69	1
86	149	1
86	150	1
87	29	1
87	31	1
87	52	1
87	53	1
87	56	1
87	57	1
87	58	1
87	59	1
87	102	1
88	33	1
88	52	1
88	53	1
88	56	1
88	57	1
88	58	1
88	59	1
88	87	1
88	103	1
89	34	1
89	52	1
89	53	1
89	54	1
89	55	1
89	56	1
89	57	1
89	88	1
89	112	1
89	113	1
90	36	1
90	52	1
90	53	1
90	89	1
90	104	1
90	113	1
91	28	1
91	52	1
91	53	1
91	90	1
91	105	1
92	29	1
92	52	1
92	53	1
92	56	1
92	57	1
92	62	1
92	91	1
92	106	1
92	108	1
92	138	1
92	239	1
93	29	1
93	52	1
93	53	1
93	56	1
93	57	1
93	92	1
93	134	1
93	143	1
93	160	1
93	239	1
95	107	1
95	149	1
95	150	1
95	160	1
96	52	1
96	53	1
96	58	1
96	59	1
96	107	1
96	149	1
96	150	1
96	160	1
97	56	1
97	57	1
97	107	1
97	149	1
97	150	1
98	52	1
98	53	1
98	107	1
98	113	1
98	149	1
98	150	1
100	107	1
100	149	1
100	150	1
100	239	1
101	69	1
101	86	1
101	94	1
101	95	1
101	154	1
101	155	1
101	158	1
101	159	1
101	236	1
101	240	1
101	241	1
101	248	1
101	251	1
101	259	1
101	261	1
101	265	1
102	87	1
102	95	1
102	96	1
102	154	1
102	155	1
102	156	1
102	157	1
102	241	1
102	242	1
102	251	1
102	252	1
102	253	1
102	260	1
102	261	1
102	264	1
103	88	1
103	96	1
103	97	1
103	243	1
103	244	1
103	253	1
103	254	1
103	255	1
103	261	1
103	264	1
104	89	1
104	90	1
104	97	1
104	98	1
104	245	1
104	246	1
104	255	1
104	256	1
104	257	1
104	261	1
104	262	1
104	264	1
105	98	1
105	99	1
105	237	1
105	247	1
105	249	1
105	257	1
105	258	1
105	264	1
106	69	1
106	91	1
106	92	1
106	93	1
106	99	1
106	100	1
106	108	1
106	134	1
106	135	1
106	170	1
106	238	1
106	239	1
106	249	1
106	250	1
107	19	1
107	20	1
107	26	1
107	67	1
107	68	1
107	110	1
107	111	1
107	136	1
107	137	1
107	138	1
107	139	1
107	142	1
107	143	1
107	145	1
107	149	1
107	150	1
107	151	1
107	152	1
107	153	1
107	160	1
107	180	1
107	208	1
108	58	1
108	59	1
108	62	1
108	109	1
108	158	1
108	159	1
108	262	1
108	263	1
109	56	1
109	57	1
109	108	1
109	156	1
109	157	1
109	158	1
109	159	1
109	173	1
109	262	1
109	263	1
110	3	1
110	4	1
110	111	1
110	150	1
110	207	1
111	1	1
111	4	1
111	110	1
112	11	1
112	15	1
112	18	1
112	55	1
112	60	1
112	66	1
112	79	1
112	113	1
112	144	1
112	158	1
112	180	1
113	15	1
113	43	1
113	47	1
113	54	1
113	61	1
113	65	1
113	80	1
113	112	1
113	145	1
113	159	1
113	172	1
113	259	1
113	260	1
113	261	1
113	264	1
114	81	1
114	116	1
114	120	1
114	160	1
114	224	1
115	82	1
115	117	1
115	121	1
115	129	1
115	160	1
116	3	1
116	81	1
116	114	1
116	118	1
116	122	1
116	228	1
117	82	1
117	119	1
117	123	1
117	165	1
117	227	1
117	229	1
118	83	1
118	124	1
118	128	1
118	132	1
118	160	1
118	234	1
119	84	1
119	125	1
119	129	1
119	133	1
119	160	1
119	235	1
122	3	1
123	129	1
123	175	1
123	229	1
124	132	1
125	84	1
125	119	1
125	133	1
126	52	1
126	56	1
126	142	1
126	148	1
126	150	1
126	239	1
127	53	1
127	57	1
127	143	1
127	149	1
128	3	1
128	81	1
128	83	1
128	201	1
129	4	1
129	8	1
129	82	1
129	84	1
129	123	1
129	181	1
129	186	1
129	202	1
130	81	1
130	120	1
130	122	1
130	175	1
130	178	1
131	82	1
131	123	1
131	175	1
131	179	1
132	5	1
132	7	1
132	83	1
132	122	1
132	124	1
132	175	1
133	84	1
133	123	1
133	125	1
133	175	1
133	231	1
134	108	1
136	52	1
136	60	1
136	68	1
136	137	1
136	149	1
136	153	1
137	53	1
137	61	1
137	67	1
137	107	1
137	136	1
137	145	1
137	150	1
137	160	1
138	62	1
138	139	1
139	62	1
139	138	1
140	126	1
140	138	1
140	139	1
140	141	1
141	138	1
141	139	1
141	140	1
142	143	1
146	220	1
147	219	1
148	56	1
148	57	1
148	127	1
148	154	1
148	155	1
149	8	1
149	22	1
149	26	1
149	53	1
149	56	1
149	58	1
149	62	1
149	65	1
149	66	1
149	70	1
149	79	1
149	80	1
149	107	1
149	111	1
149	136	1
149	140	1
149	141	1
149	142	1
149	150	1
149	152	1
149	153	1
149	157	1
149	162	1
149	172	1
149	239	1
150	22	1
150	23	1
150	26	1
150	52	1
150	57	1
150	59	1
150	62	1
150	65	1
150	66	1
150	70	1
150	80	1
150	127	1
150	137	1
150	141	1
150	143	1
150	145	1
150	149	1
150	151	1
150	154	1
150	155	1
150	156	1
150	157	1
150	160	1
150	163	1
150	172	1
150	239	1
151	152	1
152	151	1
153	67	1
153	68	1
153	136	1
153	137	1
154	62	1
154	66	1
154	79	1
154	80	1
154	126	1
154	155	1
155	62	1
155	65	1
155	79	1
155	80	1
155	113	1
155	134	1
155	148	1
155	154	1
156	26	1
156	62	1
156	64	1
156	68	1
156	171	1
157	6	1
157	43	1
157	62	1
157	63	1
157	69	1
157	108	1
157	172	1
158	14	1
158	46	1
158	60	1
158	61	1
158	62	1
158	64	1
158	66	1
158	68	1
158	138	1
158	139	1
158	157	1
158	264	1
159	47	1
159	62	1
159	63	1
159	65	1
159	67	1
159	113	1
159	156	1
159	261	1
160	70	1
160	107	1
160	114	1
160	127	1
160	136	1
160	137	1
160	149	1
160	150	1
160	153	1
161	154	1
161	155	1
161	162	1
161	163	1
161	261	1
162	126	1
162	127	1
162	149	1
162	154	1
162	163	1
163	69	1
163	150	1
163	155	1
163	162	1
164	3	1
164	5	1
164	13	1
164	19	1
164	26	1
164	42	1
164	50	1
164	73	1
164	75	1
164	78	1
164	107	1
164	124	1
164	166	1
164	175	1
164	180	1
164	182	1
164	183	1
164	186	1
164	187	1
164	221	1
164	222	1
164	223	1
164	230	1
164	234	1
165	6	1
165	18	1
165	20	1
165	26	1
165	38	1
165	43	1
165	51	1
165	74	1
165	77	1
165	107	1
165	125	1
165	157	1
165	164	1
165	167	1
165	175	1
165	180	1
165	182	1
165	183	1
165	186	1
165	187	1
165	188	1
165	221	1
165	222	1
165	223	1
165	231	1
165	235	1
166	13	1
166	16	1
166	17	1
166	50	1
166	78	1
166	81	1
166	109	1
166	120	1
166	128	1
166	173	1
166	175	1
166	176	1
166	181	1
166	190	1
166	232	1
166	234	1
167	16	1
167	18	1
167	51	1
167	77	1
167	82	1
167	129	1
167	174	1
167	175	1
167	177	1
167	181	1
167	190	1
167	233	1
167	235	1
168	8	1
168	81	1
168	82	1
168	83	1
168	84	1
168	122	1
168	131	1
168	132	1
168	230	1
169	8	1
169	81	1
169	82	1
169	83	1
169	84	1
169	121	1
169	130	1
169	131	1
169	133	1
169	207	1
169	228	1
169	229	1
169	231	1
170	17	1
170	70	1
170	149	1
170	150	1
171	3	1
171	11	1
171	14	1
171	112	1
172	12	1
172	15	1
172	65	1
172	72	1
172	113	1
172	154	1
172	155	1
172	159	1
173	3	1
173	4	1
173	53	1
173	64	1
173	77	1
173	78	1
173	108	1
173	109	1
173	156	1
173	230	1
174	3	1
174	4	1
174	6	1
174	77	1
174	108	1
174	109	1
174	157	1
174	231	1
175	3	1
175	4	1
175	19	1
175	108	1
175	121	1
175	122	1
175	123	1
175	124	1
175	125	1
175	132	1
175	133	1
175	167	1
175	234	1
176	1	1
176	13	1
176	19	1
176	42	1
176	67	1
176	68	1
176	112	1
176	168	1
176	171	1
176	181	1
176	200	1
176	201	1
176	202	1
176	203	1
176	248	1
177	2	1
177	13	1
177	20	1
177	63	1
177	67	1
177	68	1
177	107	1
177	113	1
177	157	1
177	168	1
177	171	1
177	172	1
177	181	1
177	200	1
177	201	1
177	202	1
177	203	1
178	1	1
178	7	1
178	42	1
178	81	1
178	83	1
178	114	1
178	118	1
178	120	1
178	124	1
178	132	1
178	160	1
178	175	1
178	224	1
178	226	1
179	2	1
179	84	1
179	115	1
179	119	1
179	121	1
179	125	1
179	133	1
179	160	1
179	172	1
179	175	1
179	225	1
179	227	1
179	231	1
180	5	1
180	6	1
180	42	1
180	63	1
180	64	1
180	72	1
180	74	1
180	107	1
180	173	1
180	174	1
180	197	1
181	65	1
181	81	1
181	149	1
181	176	1
181	177	1
181	207	1
181	234	1
182	3	1
182	84	1
182	164	1
182	165	1
183	2	1
183	3	1
183	164	1
183	168	1
183	223	1
184	23	1
184	82	1
184	83	1
184	116	1
184	117	1
184	118	1
184	128	1
184	131	1
184	164	1
184	165	1
184	181	1
184	183	1
184	187	1
184	188	1
184	189	1
184	223	1
184	233	1
184	234	1
184	235	1
185	22	1
185	84	1
185	117	1
185	119	1
185	128	1
185	129	1
185	130	1
185	164	1
185	165	1
185	186	1
185	188	1
185	224	1
185	228	1
185	232	1
185	235	1
186	3	1
186	116	1
186	117	1
186	122	1
186	123	1
186	128	1
186	129	1
186	164	1
186	165	1
186	176	1
186	177	1
186	181	1
186	182	1
186	187	1
186	194	1
186	196	1
186	197	1
186	229	1
187	4	1
187	21	1
187	116	1
187	117	1
187	122	1
187	129	1
187	164	1
187	165	1
187	176	1
187	177	1
187	181	1
187	183	1
187	186	1
187	194	1
187	195	1
187	196	1
187	197	1
187	198	1
187	229	1
187	231	1
188	81	1
188	114	1
188	116	1
188	117	1
188	128	1
188	133	1
188	164	1
188	165	1
188	182	1
188	185	1
188	196	1
188	197	1
188	227	1
188	232	1
188	235	1
189	82	1
189	115	1
189	116	1
189	117	1
189	129	1
189	132	1
189	164	1
189	165	1
189	183	1
189	184	1
189	197	1
189	225	1
189	233	1
189	234	1
190	121	1
190	170	1
190	217	1
190	218	1
190	225	1
191	117	1
191	120	1
191	121	1
191	123	1
191	124	1
191	125	1
191	128	1
191	224	1
191	226	1
192	116	1
192	120	1
192	121	1
192	122	1
192	124	1
192	125	1
192	129	1
192	133	1
192	175	1
192	199	1
192	225	1
192	226	1
192	227	1
193	108	1
193	122	1
193	123	1
193	124	1
193	125	1
193	175	1
193	183	1
193	219	1
193	220	1
193	226	1
193	227	1
194	108	1
194	109	1
194	173	1
194	186	1
194	201	1
194	207	1
194	248	1
195	108	1
195	109	1
195	168	1
195	176	1
195	177	1
195	202	1
196	3	1
196	22	1
196	81	1
196	158	1
196	199	1
196	200	1
196	201	1
197	4	1
197	15	1
197	43	1
197	82	1
197	113	1
197	194	1
197	229	1
198	3	1
198	82	1
198	83	1
198	174	1
198	208	1
199	25	1
199	81	1
199	84	1
199	131	1
199	173	1
199	196	1
199	208	1
200	13	1
200	68	1
200	79	1
200	146	1
200	183	1
200	219	1
200	248	1
201	67	1
201	80	1
201	107	1
201	128	1
201	147	1
201	165	1
201	176	1
201	182	1
201	220	1
201	248	1
202	24	1
202	107	1
202	176	1
202	177	1
202	218	1
203	4	1
203	25	1
203	107	1
203	176	1
203	177	1
203	217	1
204	52	1
204	53	1
204	56	1
204	57	1
204	58	1
204	59	1
204	69	1
204	112	1
204	113	1
204	160	1
204	248	1
205	53	1
205	56	1
205	58	1
205	66	1
205	112	1
205	113	1
206	52	1
206	57	1
206	59	1
206	65	1
206	69	1
207	22	1
208	80	1
209	23	1
209	82	1
209	164	1
209	165	1
209	229	1
210	3	1
210	81	1
210	165	1
211	83	1
211	165	1
211	183	1
211	196	1
211	228	1
212	67	1
212	84	1
212	182	1
212	229	1
212	231	1
213	132	1
214	3	1
214	133	1
215	70	1
215	130	1
215	149	1
215	196	1
215	234	1
215	235	1
216	131	1
216	150	1
216	189	1
216	235	1
217	6	1
217	19	1
217	25	1
217	64	1
217	81	1
217	107	1
217	168	1
217	229	1
218	3	1
218	20	1
218	24	1
218	63	1
218	68	1
218	73	1
218	82	1
218	107	1
218	108	1
218	169	1
218	228	1
219	5	1
219	14	1
219	19	1
219	64	1
219	107	1
219	146	1
219	196	1
220	6	1
220	20	1
220	63	1
220	74	1
220	107	1
220	147	1
220	182	1
221	7	1
221	13	1
221	68	1
221	128	1
221	129	1
221	164	1
221	165	1
221	167	1
221	168	1
221	169	1
221	177	1
221	181	1
221	183	1
221	203	1
221	223	1
221	232	1
221	233	1
222	25	1
222	68	1
222	128	1
222	129	1
222	164	1
222	165	1
222	168	1
222	169	1
222	176	1
222	177	1
222	181	1
222	182	1
222	193	1
222	202	1
222	232	1
222	233	1
223	2	1
223	68	1
223	128	1
223	129	1
223	164	1
223	165	1
223	166	1
223	168	1
223	169	1
223	181	1
223	183	1
223	221	1
223	234	1
224	79	1
224	81	1
224	120	1
225	80	1
225	82	1
225	121	1
226	83	1
226	124	1
227	84	1
227	123	1
227	125	1
228	3	1
228	81	1
229	82	1
229	123	1
230	26	1
230	122	1
230	180	1
230	196	1
230	228	1
231	6	1
231	51	1
231	117	1
231	125	1
231	180	1
231	197	1
231	229	1
232	81	1
232	128	1
233	82	1
233	225	1
234	118	1
235	175	1
235	181	1
236	58	1
236	59	1
236	248	1
236	265	1
237	52	1
237	53	1
237	54	1
237	55	1
237	247	1
238	52	1
238	53	1
238	56	1
238	57	1
238	62	1
238	237	1
238	239	1
239	52	1
239	53	1
239	107	1
239	140	1
239	141	1
239	142	1
239	143	1
239	162	1
239	163	1
239	238	1
239	250	1
239	268	1
239	269	1
240	52	1
240	53	1
240	56	1
240	57	1
240	58	1
240	59	1
240	204	1
240	236	1
240	248	1
240	251	1
241	52	1
241	53	1
241	56	1
241	57	1
241	58	1
241	59	1
241	240	1
241	248	1
242	52	1
242	53	1
242	54	1
242	55	1
242	58	1
242	59	1
242	241	1
243	52	1
243	53	1
243	56	1
243	57	1
243	113	1
243	242	1
244	52	1
244	53	1
244	56	1
244	57	1
244	58	1
244	59	1
244	112	1
244	113	1
244	243	1
245	54	1
245	55	1
245	244	1
246	245	1
247	136	1
247	137	1
247	246	1
248	13	1
248	60	1
248	107	1
248	111	1
248	236	1
250	107	1
250	149	1
250	150	1
251	270	1
251	271	1
252	149	1
252	150	1
253	149	1
253	150	1
254	149	1
254	150	1
255	149	1
255	150	1
256	149	1
256	150	1
257	149	1
257	150	1
259	261	1
260	112	1
260	113	1
260	154	1
260	155	1
260	251	1
260	259	1
260	261	1
261	113	1
261	154	1
261	155	1
261	263	1
262	261	1
262	263	1
263	112	1
263	113	1
263	262	1
263	264	1
265	27	1
265	63	1
265	64	1
265	85	1
265	86	1
265	94	1
265	101	1
265	158	1
265	159	1
265	236	1
265	240	1
265	248	1
265	259	1
265	260	1
265	261	1
266	28	1
266	29	1
266	91	1
266	100	1
266	105	1
266	238	1
266	264	1
267	29	1
267	60	1
267	61	1
267	91	1
267	92	1
267	93	1
267	100	1
267	106	1
267	238	1
267	264	1
268	69	1
268	92	1
268	93	1
268	106	1
268	154	1
268	155	1
268	239	1
268	264	1
269	52	1
269	53	1
269	239	1
269	264	1
270	30	1
270	31	1
270	58	1
270	59	1
270	85	1
270	86	1
270	94	1
270	95	1
270	101	1
270	240	1
270	241	1
270	248	1
270	251	1
270	261	1
271	31	1
271	32	1
271	54	1
271	55	1
271	58	1
271	59	1
271	86	1
271	87	1
271	94	1
271	95	1
271	96	1
271	102	1
271	154	1
271	155	1
271	241	1
271	251	1
271	261	1
272	32	1
272	33	1
272	87	1
272	88	1
272	94	1
272	95	1
272	96	1
272	97	1
272	102	1
272	154	1
272	155	1
272	242	1
272	243	1
272	260	1
272	261	1
273	33	1
273	34	1
273	88	1
273	95	1
273	96	1
273	97	1
273	98	1
273	103	1
273	243	1
273	261	1
274	34	1
274	35	1
274	88	1
274	89	1
274	96	1
274	97	1
274	98	1
274	99	1
274	103	1
274	245	1
274	261	1
275	35	1
275	36	1
275	89	1
275	97	1
275	98	1
275	99	1
275	104	1
275	245	1
275	261	1
275	264	1
276	36	1
276	37	1
276	90	1
276	98	1
276	99	1
276	100	1
276	104	1
276	247	1
276	264	1
277	28	1
277	37	1
277	90	1
277	99	1
277	100	1
277	105	1
277	247	1
277	264	1
